,LCLid,stdorToU,DateTime,Acorn,Acorn_grouped,KWh
337,MAC000018,Std,1970-01-08 06:30:00,ACORN-E,Affluent,0.221
338,MAC000018,Std,1970-01-08 07:00:00,ACORN-E,Affluent,0.179
339,MAC000018,Std,1970-01-08 07:30:00,ACORN-E,Affluent,0.162
340,MAC000018,Std,1970-01-08 08:00:00,ACORN-E,Affluent,0.16
341,MAC000018,Std,1970-01-08 08:30:00,ACORN-E,Affluent,0.161
342,MAC000018,Std,1970-01-08 09:00:00,ACORN-E,Affluent,0.225
343,MAC000018,Std,1970-01-08 09:30:00,ACORN-E,Affluent,0.182
344,MAC000018,Std,1970-01-08 10:00:00,ACORN-E,Affluent,0.163
345,MAC000018,Std,1970-01-08 10:30:00,ACORN-E,Affluent,0.162
346,MAC000018,Std,1970-01-08 11:00:00,ACORN-E,Affluent,0.247
347,MAC000018,Std,1970-01-08 11:30:00,ACORN-E,Affluent,0.19
348,MAC000018,Std,1970-01-08 12:00:00,ACORN-E,Affluent,0.222
349,MAC000018,Std,1970-01-08 12:30:00,ACORN-E,Affluent,0.22
350,MAC000018,Std,1970-01-08 13:00:00,ACORN-E,Affluent,0.22699999999999998
351,MAC000018,Std,1970-01-08 13:30:00,ACORN-E,Affluent,0.244
352,MAC000018,Std,1970-01-08 14:00:00,ACORN-E,Affluent,0.243
353,MAC000018,Std,1970-01-08 14:30:00,ACORN-E,Affluent,0.442
354,MAC000018,Std,1970-01-08 15:00:00,ACORN-E,Affluent,1.03
355,MAC000018,Std,1970-01-08 15:30:00,ACORN-E,Affluent,0.547
356,MAC000018,Std,1970-01-08 16:00:00,ACORN-E,Affluent,0.242
357,MAC000018,Std,1970-01-08 16:30:00,ACORN-E,Affluent,0.34600000000000003
358,MAC000018,Std,1970-01-08 17:00:00,ACORN-E,Affluent,0.384
359,MAC000018,Std,1970-01-08 17:30:00,ACORN-E,Affluent,0.218
360,MAC000018,Std,1970-01-08 18:00:00,ACORN-E,Affluent,0.217
361,MAC000018,Std,1970-01-08 18:30:00,ACORN-E,Affluent,0.298
362,MAC000018,Std,1970-01-08 19:00:00,ACORN-E,Affluent,0.235
363,MAC000018,Std,1970-01-08 19:30:00,ACORN-E,Affluent,0.161
364,MAC000018,Std,1970-01-08 20:00:00,ACORN-E,Affluent,0.115
365,MAC000018,Std,1970-01-08 20:30:00,ACORN-E,Affluent,0.114
366,MAC000018,Std,1970-01-08 21:00:00,ACORN-E,Affluent,0.114
367,MAC000018,Std,1970-01-08 21:30:00,ACORN-E,Affluent,0.11699999999999999
368,MAC000018,Std,1970-01-08 22:00:00,ACORN-E,Affluent,0.115
369,MAC000018,Std,1970-01-08 22:30:00,ACORN-E,Affluent,0.115
370,MAC000018,Std,1970-01-08 23:00:00,ACORN-E,Affluent,0.11699999999999999
371,MAC000018,Std,1970-01-08 23:30:00,ACORN-E,Affluent,0.114
372,MAC000018,Std,1970-01-09 00:00:00,ACORN-E,Affluent,0.11599999999999999
373,MAC000018,Std,1970-01-09 00:30:00,ACORN-E,Affluent,0.11699999999999999
374,MAC000018,Std,1970-01-09 01:00:00,ACORN-E,Affluent,0.11699999999999999
375,MAC000018,Std,1970-01-09 01:30:00,ACORN-E,Affluent,0.115
376,MAC000018,Std,1970-01-09 02:00:00,ACORN-E,Affluent,0.11699999999999999
377,MAC000018,Std,1970-01-09 02:30:00,ACORN-E,Affluent,0.11599999999999999
378,MAC000018,Std,1970-01-09 03:00:00,ACORN-E,Affluent,0.115
379,MAC000018,Std,1970-01-09 03:30:00,ACORN-E,Affluent,0.114
380,MAC000018,Std,1970-01-09 04:00:00,ACORN-E,Affluent,0.14400000000000002
381,MAC000018,Std,1970-01-09 04:30:00,ACORN-E,Affluent,0.11699999999999999
382,MAC000018,Std,1970-01-09 05:00:00,ACORN-E,Affluent,0.114
383,MAC000018,Std,1970-01-09 05:30:00,ACORN-E,Affluent,0.138
384,MAC000018,Std,1970-01-09 06:00:00,ACORN-E,Affluent,0.37799999999999995
385,MAC000018,Std,1970-01-09 06:30:00,ACORN-E,Affluent,0.17600000000000002
386,MAC000018,Std,1970-01-09 07:00:00,ACORN-E,Affluent,0.161
387,MAC000018,Std,1970-01-09 07:30:00,ACORN-E,Affluent,0.16
388,MAC000018,Std,1970-01-09 08:00:00,ACORN-E,Affluent,0.275
389,MAC000018,Std,1970-01-09 08:30:00,ACORN-E,Affluent,0.237
390,MAC000018,Std,1970-01-09 09:00:00,ACORN-E,Affluent,0.20199999999999999
391,MAC000018,Std,1970-01-09 09:30:00,ACORN-E,Affluent,0.156
392,MAC000018,Std,1970-01-09 10:00:00,ACORN-E,Affluent,0.17800000000000002
393,MAC000018,Std,1970-01-09 10:30:00,ACORN-E,Affluent,0.17
394,MAC000018,Std,1970-01-09 11:00:00,ACORN-E,Affluent,0.223
395,MAC000018,Std,1970-01-09 11:30:00,ACORN-E,Affluent,0.16
396,MAC000018,Std,1970-01-09 12:00:00,ACORN-E,Affluent,0.152
397,MAC000018,Std,1970-01-09 12:30:00,ACORN-E,Affluent,0.141
398,MAC000018,Std,1970-01-09 13:00:00,ACORN-E,Affluent,0.203
399,MAC000018,Std,1970-01-09 13:30:00,ACORN-E,Affluent,0.222
400,MAC000018,Std,1970-01-09 14:00:00,ACORN-E,Affluent,0.215
401,MAC000018,Std,1970-01-09 14:30:00,ACORN-E,Affluent,0.214
402,MAC000018,Std,1970-01-09 15:00:00,ACORN-E,Affluent,0.396
403,MAC000018,Std,1970-01-09 15:30:00,ACORN-E,Affluent,0.313
404,MAC000018,Std,1970-01-09 16:00:00,ACORN-E,Affluent,0.363
405,MAC000018,Std,1970-01-09 16:30:00,ACORN-E,Affluent,0.23800000000000002
406,MAC000018,Std,1970-01-09 17:00:00,ACORN-E,Affluent,0.314
407,MAC000018,Std,1970-01-09 17:30:00,ACORN-E,Affluent,0.23800000000000002
408,MAC000018,Std,1970-01-09 18:00:00,ACORN-E,Affluent,0.255
409,MAC000018,Std,1970-01-09 18:30:00,ACORN-E,Affluent,0.237
410,MAC000018,Std,1970-01-09 19:00:00,ACORN-E,Affluent,0.271
411,MAC000018,Std,1970-01-09 19:30:00,ACORN-E,Affluent,0.213
412,MAC000018,Std,1970-01-09 20:00:00,ACORN-E,Affluent,0.126
413,MAC000018,Std,1970-01-09 20:30:00,ACORN-E,Affluent,0.12
414,MAC000018,Std,1970-01-09 21:00:00,ACORN-E,Affluent,0.114
415,MAC000018,Std,1970-01-09 21:30:00,ACORN-E,Affluent,0.115
416,MAC000018,Std,1970-01-09 22:00:00,ACORN-E,Affluent,0.115
417,MAC000018,Std,1970-01-09 22:30:00,ACORN-E,Affluent,0.12
418,MAC000018,Std,1970-01-09 23:00:00,ACORN-E,Affluent,0.124
419,MAC000018,Std,1970-01-09 23:30:00,ACORN-E,Affluent,0.11900000000000001
420,MAC000018,Std,1970-01-10 00:00:00,ACORN-E,Affluent,0.11599999999999999
421,MAC000018,Std,1970-01-10 00:30:00,ACORN-E,Affluent,0.11699999999999999
422,MAC000018,Std,1970-01-10 01:00:00,ACORN-E,Affluent,0.11599999999999999
423,MAC000018,Std,1970-01-10 01:30:00,ACORN-E,Affluent,0.11599999999999999
424,MAC000018,Std,1970-01-10 02:00:00,ACORN-E,Affluent,0.115
425,MAC000018,Std,1970-01-10 02:30:00,ACORN-E,Affluent,0.115
426,MAC000018,Std,1970-01-10 03:00:00,ACORN-E,Affluent,0.11599999999999999
427,MAC000018,Std,1970-01-10 03:30:00,ACORN-E,Affluent,0.114
428,MAC000018,Std,1970-01-10 04:00:00,ACORN-E,Affluent,0.14400000000000002
429,MAC000018,Std,1970-01-10 04:30:00,ACORN-E,Affluent,0.115
430,MAC000018,Std,1970-01-10 05:00:00,ACORN-E,Affluent,0.114
431,MAC000018,Std,1970-01-10 05:30:00,ACORN-E,Affluent,0.146
432,MAC000018,Std,1970-01-10 06:00:00,ACORN-E,Affluent,0.41100000000000003
433,MAC000018,Std,1970-01-10 06:30:00,ACORN-E,Affluent,0.228
434,MAC000018,Std,1970-01-10 07:00:00,ACORN-E,Affluent,0.217
435,MAC000018,Std,1970-01-10 07:30:00,ACORN-E,Affluent,0.22
436,MAC000018,Std,1970-01-10 08:00:00,ACORN-E,Affluent,0.152
437,MAC000018,Std,1970-01-10 08:30:00,ACORN-E,Affluent,0.147
438,MAC000018,Std,1970-01-10 09:00:00,ACORN-E,Affluent,0.159
439,MAC000018,Std,1970-01-10 09:30:00,ACORN-E,Affluent,0.198
440,MAC000018,Std,1970-01-10 10:00:00,ACORN-E,Affluent,0.32799999999999996
441,MAC000018,Std,1970-01-10 10:30:00,ACORN-E,Affluent,0.33299999999999996
442,MAC000018,Std,1970-01-10 11:00:00,ACORN-E,Affluent,0.325
443,MAC000018,Std,1970-01-10 11:30:00,ACORN-E,Affluent,0.36200000000000004
444,MAC000018,Std,1970-01-10 12:00:00,ACORN-E,Affluent,0.34299999999999997
445,MAC000018,Std,1970-01-10 12:30:00,ACORN-E,Affluent,0.431
446,MAC000018,Std,1970-01-10 13:00:00,ACORN-E,Affluent,0.27399999999999997
447,MAC000018,Std,1970-01-10 13:30:00,ACORN-E,Affluent,0.316
448,MAC000018,Std,1970-01-10 14:00:00,ACORN-E,Affluent,0.223
449,MAC000018,Std,1970-01-10 14:30:00,ACORN-E,Affluent,0.223
450,MAC000018,Std,1970-01-10 15:00:00,ACORN-E,Affluent,0.247
451,MAC000018,Std,1970-01-10 15:30:00,ACORN-E,Affluent,0.314
452,MAC000018,Std,1970-01-10 16:00:00,ACORN-E,Affluent,0.239
453,MAC000018,Std,1970-01-10 16:30:00,ACORN-E,Affluent,0.214
454,MAC000018,Std,1970-01-10 17:00:00,ACORN-E,Affluent,0.11199999999999999
455,MAC000018,Std,1970-01-10 17:30:00,ACORN-E,Affluent,0.11199999999999999
456,MAC000018,Std,1970-01-10 18:00:00,ACORN-E,Affluent,0.111
457,MAC000018,Std,1970-01-10 18:30:00,ACORN-E,Affluent,0.113
458,MAC000018,Std,1970-01-10 19:00:00,ACORN-E,Affluent,0.114
459,MAC000018,Std,1970-01-10 19:30:00,ACORN-E,Affluent,0.115
460,MAC000018,Std,1970-01-10 20:00:00,ACORN-E,Affluent,0.402
461,MAC000018,Std,1970-01-10 20:30:00,ACORN-E,Affluent,0.24
462,MAC000018,Std,1970-01-10 21:00:00,ACORN-E,Affluent,0.235
463,MAC000018,Std,1970-01-10 21:30:00,ACORN-E,Affluent,0.22399999999999998
464,MAC000018,Std,1970-01-10 22:00:00,ACORN-E,Affluent,0.127
465,MAC000018,Std,1970-01-10 22:30:00,ACORN-E,Affluent,0.12300000000000001
466,MAC000018,Std,1970-01-10 23:00:00,ACORN-E,Affluent,0.127
467,MAC000018,Std,1970-01-10 23:30:00,ACORN-E,Affluent,0.12
468,MAC000018,Std,1970-01-11 00:00:00,ACORN-E,Affluent,0.11599999999999999
469,MAC000018,Std,1970-01-11 00:30:00,ACORN-E,Affluent,0.11900000000000001
470,MAC000018,Std,1970-01-11 01:00:00,ACORN-E,Affluent,0.12
471,MAC000018,Std,1970-01-11 01:30:00,ACORN-E,Affluent,0.12
472,MAC000018,Std,1970-01-11 02:00:00,ACORN-E,Affluent,0.11800000000000001
473,MAC000018,Std,1970-01-11 02:30:00,ACORN-E,Affluent,0.11699999999999999
474,MAC000018,Std,1970-01-11 03:00:00,ACORN-E,Affluent,0.11599999999999999
475,MAC000018,Std,1970-01-11 03:30:00,ACORN-E,Affluent,0.11699999999999999
476,MAC000018,Std,1970-01-11 04:00:00,ACORN-E,Affluent,0.145
477,MAC000018,Std,1970-01-11 04:30:00,ACORN-E,Affluent,0.115
478,MAC000018,Std,1970-01-11 05:00:00,ACORN-E,Affluent,0.11900000000000001
479,MAC000018,Std,1970-01-11 05:30:00,ACORN-E,Affluent,0.272
480,MAC000018,Std,1970-01-11 06:00:00,ACORN-E,Affluent,0.36700000000000005
481,MAC000018,Std,1970-01-11 06:30:00,ACORN-E,Affluent,0.19699999999999998
482,MAC000018,Std,1970-01-11 07:00:00,ACORN-E,Affluent,0.161
483,MAC000018,Std,1970-01-11 07:30:00,ACORN-E,Affluent,0.221
484,MAC000018,Std,1970-01-11 08:00:00,ACORN-E,Affluent,0.225
485,MAC000018,Std,1970-01-11 08:30:00,ACORN-E,Affluent,0.22399999999999998
486,MAC000018,Std,1970-01-11 09:00:00,ACORN-E,Affluent,0.158
487,MAC000018,Std,1970-01-11 09:30:00,ACORN-E,Affluent,0.154
488,MAC000018,Std,1970-01-11 10:00:00,ACORN-E,Affluent,0.14400000000000002
489,MAC000018,Std,1970-01-11 10:30:00,ACORN-E,Affluent,0.23600000000000002
490,MAC000018,Std,1970-01-11 11:00:00,ACORN-E,Affluent,0.162
491,MAC000018,Std,1970-01-11 11:30:00,ACORN-E,Affluent,0.161
492,MAC000018,Std,1970-01-11 12:00:00,ACORN-E,Affluent,0.154
493,MAC000018,Std,1970-01-11 12:30:00,ACORN-E,Affluent,0.124
494,MAC000018,Std,1970-01-11 13:00:00,ACORN-E,Affluent,0.13699999999999998
495,MAC000018,Std,1970-01-11 13:30:00,ACORN-E,Affluent,0.217
496,MAC000018,Std,1970-01-11 14:00:00,ACORN-E,Affluent,0.214
497,MAC000018,Std,1970-01-11 14:30:00,ACORN-E,Affluent,0.213
498,MAC000018,Std,1970-01-11 15:00:00,ACORN-E,Affluent,0.473
499,MAC000018,Std,1970-01-11 15:30:00,ACORN-E,Affluent,1.0290000000000001
500,MAC000018,Std,1970-01-11 16:00:00,ACORN-E,Affluent,0.541
501,MAC000018,Std,1970-01-11 16:30:00,ACORN-E,Affluent,0.222
502,MAC000018,Std,1970-01-11 17:00:00,ACORN-E,Affluent,0.221
503,MAC000018,Std,1970-01-11 17:30:00,ACORN-E,Affluent,0.23
504,MAC000018,Std,1970-01-11 18:00:00,ACORN-E,Affluent,0.223
505,MAC000018,Std,1970-01-11 18:30:00,ACORN-E,Affluent,0.218
506,MAC000018,Std,1970-01-11 19:00:00,ACORN-E,Affluent,0.221
507,MAC000018,Std,1970-01-11 19:30:00,ACORN-E,Affluent,0.354
508,MAC000018,Std,1970-01-11 20:00:00,ACORN-E,Affluent,0.16699999999999998
509,MAC000018,Std,1970-01-11 20:30:00,ACORN-E,Affluent,0.16
510,MAC000018,Std,1970-01-11 21:00:00,ACORN-E,Affluent,0.113
511,MAC000018,Std,1970-01-11 21:30:00,ACORN-E,Affluent,0.193
512,MAC000018,Std,1970-01-11 22:00:00,ACORN-E,Affluent,0.204
513,MAC000018,Std,1970-01-11 22:30:00,ACORN-E,Affluent,0.20600000000000002
514,MAC000018,Std,1970-01-11 23:00:00,ACORN-E,Affluent,0.115
515,MAC000018,Std,1970-01-11 23:30:00,ACORN-E,Affluent,0.115
516,MAC000018,Std,1970-01-12 00:00:00,ACORN-E,Affluent,0.11599999999999999
517,MAC000018,Std,1970-01-12 00:30:00,ACORN-E,Affluent,0.11599999999999999
518,MAC000018,Std,1970-01-12 01:00:00,ACORN-E,Affluent,0.115
519,MAC000018,Std,1970-01-12 01:30:00,ACORN-E,Affluent,0.11599999999999999
520,MAC000018,Std,1970-01-12 02:00:00,ACORN-E,Affluent,0.114
521,MAC000018,Std,1970-01-12 02:30:00,ACORN-E,Affluent,0.115
522,MAC000018,Std,1970-01-12 03:00:00,ACORN-E,Affluent,0.115
523,MAC000018,Std,1970-01-12 03:30:00,ACORN-E,Affluent,0.115
524,MAC000018,Std,1970-01-12 04:00:00,ACORN-E,Affluent,0.147
525,MAC000018,Std,1970-01-12 04:30:00,ACORN-E,Affluent,0.11800000000000001
526,MAC000018,Std,1970-01-12 05:00:00,ACORN-E,Affluent,0.115
527,MAC000018,Std,1970-01-12 05:30:00,ACORN-E,Affluent,0.114
528,MAC000018,Std,1970-01-12 06:00:00,ACORN-E,Affluent,0.115
529,MAC000018,Std,1970-01-12 06:30:00,ACORN-E,Affluent,0.261
530,MAC000018,Std,1970-01-12 07:00:00,ACORN-E,Affluent,0.20600000000000002
531,MAC000018,Std,1970-01-12 07:30:00,ACORN-E,Affluent,0.207
532,MAC000018,Std,1970-01-12 08:00:00,ACORN-E,Affluent,0.188
533,MAC000018,Std,1970-01-12 08:30:00,ACORN-E,Affluent,0.151
534,MAC000018,Std,1970-01-12 09:00:00,ACORN-E,Affluent,0.223
535,MAC000018,Std,1970-01-12 09:30:00,ACORN-E,Affluent,0.147
536,MAC000018,Std,1970-01-12 10:00:00,ACORN-E,Affluent,0.149
537,MAC000018,Std,1970-01-12 10:30:00,ACORN-E,Affluent,0.20199999999999999
538,MAC000018,Std,1970-01-12 11:00:00,ACORN-E,Affluent,0.147
539,MAC000018,Std,1970-01-12 11:30:00,ACORN-E,Affluent,0.14800000000000002
540,MAC000018,Std,1970-01-12 12:00:00,ACORN-E,Affluent,0.146
541,MAC000018,Std,1970-01-12 12:30:00,ACORN-E,Affluent,0.146
542,MAC000018,Std,1970-01-12 13:00:00,ACORN-E,Affluent,0.14300000000000002
543,MAC000018,Std,1970-01-12 13:30:00,ACORN-E,Affluent,0.135
544,MAC000018,Std,1970-01-12 14:00:00,ACORN-E,Affluent,0.13699999999999998
545,MAC000018,Std,1970-01-12 14:30:00,ACORN-E,Affluent,0.212
546,MAC000018,Std,1970-01-12 15:00:00,ACORN-E,Affluent,0.225
547,MAC000018,Std,1970-01-12 15:30:00,ACORN-E,Affluent,0.42700000000000005
548,MAC000018,Std,1970-01-12 16:00:00,ACORN-E,Affluent,0.306
549,MAC000018,Std,1970-01-12 16:30:00,ACORN-E,Affluent,0.198
550,MAC000018,Std,1970-01-12 17:00:00,ACORN-E,Affluent,0.196
551,MAC000018,Std,1970-01-12 17:30:00,ACORN-E,Affluent,0.203
552,MAC000018,Std,1970-01-12 18:00:00,ACORN-E,Affluent,0.342
553,MAC000018,Std,1970-01-12 18:30:00,ACORN-E,Affluent,0.20800000000000002
554,MAC000018,Std,1970-01-12 19:00:00,ACORN-E,Affluent,0.12300000000000001
555,MAC000018,Std,1970-01-12 19:30:00,ACORN-E,Affluent,0.13699999999999998
556,MAC000018,Std,1970-01-12 20:00:00,ACORN-E,Affluent,0.18
557,MAC000018,Std,1970-01-12 20:30:00,ACORN-E,Affluent,0.19
558,MAC000018,Std,1970-01-12 21:00:00,ACORN-E,Affluent,0.151
559,MAC000018,Std,1970-01-12 21:30:00,ACORN-E,Affluent,0.114
560,MAC000018,Std,1970-01-12 22:00:00,ACORN-E,Affluent,0.115
561,MAC000018,Std,1970-01-12 22:30:00,ACORN-E,Affluent,0.115
562,MAC000018,Std,1970-01-12 23:00:00,ACORN-E,Affluent,0.114
563,MAC000018,Std,1970-01-12 23:30:00,ACORN-E,Affluent,0.115
564,MAC000018,Std,1970-01-13 00:00:00,ACORN-E,Affluent,0.115
565,MAC000018,Std,1970-01-13 00:30:00,ACORN-E,Affluent,0.114
566,MAC000018,Std,1970-01-13 01:00:00,ACORN-E,Affluent,0.113
567,MAC000018,Std,1970-01-13 01:30:00,ACORN-E,Affluent,0.113
568,MAC000018,Std,1970-01-13 02:00:00,ACORN-E,Affluent,0.11199999999999999
569,MAC000018,Std,1970-01-13 02:30:00,ACORN-E,Affluent,0.11199999999999999
570,MAC000018,Std,1970-01-13 03:00:00,ACORN-E,Affluent,0.115
571,MAC000018,Std,1970-01-13 03:30:00,ACORN-E,Affluent,0.113
572,MAC000018,Std,1970-01-13 04:00:00,ACORN-E,Affluent,0.14300000000000002
573,MAC000018,Std,1970-01-13 04:30:00,ACORN-E,Affluent,0.11599999999999999
574,MAC000018,Std,1970-01-13 05:00:00,ACORN-E,Affluent,0.11199999999999999
575,MAC000018,Std,1970-01-13 05:30:00,ACORN-E,Affluent,0.11199999999999999
576,MAC000018,Std,1970-01-13 06:00:00,ACORN-E,Affluent,0.11
577,MAC000018,Std,1970-01-13 06:30:00,ACORN-E,Affluent,0.113
578,MAC000018,Std,1970-01-13 07:00:00,ACORN-E,Affluent,0.113
579,MAC000018,Std,1970-01-13 07:30:00,ACORN-E,Affluent,0.11199999999999999
580,MAC000018,Std,1970-01-13 08:00:00,ACORN-E,Affluent,0.121
581,MAC000018,Std,1970-01-13 08:30:00,ACORN-E,Affluent,0.191
582,MAC000018,Std,1970-01-13 09:00:00,ACORN-E,Affluent,0.679
583,MAC000018,Std,1970-01-13 09:30:00,ACORN-E,Affluent,0.314
584,MAC000018,Std,1970-01-13 10:00:00,ACORN-E,Affluent,0.19699999999999998
585,MAC000018,Std,1970-01-13 10:30:00,ACORN-E,Affluent,0.265
586,MAC000018,Std,1970-01-13 11:00:00,ACORN-E,Affluent,0.259
587,MAC000018,Std,1970-01-13 11:30:00,ACORN-E,Affluent,0.78
588,MAC000018,Std,1970-01-13 12:00:00,ACORN-E,Affluent,1.1670001
589,MAC000018,Std,1970-01-13 12:30:00,ACORN-E,Affluent,0.688
590,MAC000018,Std,1970-01-13 13:00:00,ACORN-E,Affluent,0.223
591,MAC000018,Std,1970-01-13 13:30:00,ACORN-E,Affluent,0.218
592,MAC000018,Std,1970-01-13 14:00:00,ACORN-E,Affluent,0.25
593,MAC000018,Std,1970-01-13 14:30:00,ACORN-E,Affluent,0.192
594,MAC000018,Std,1970-01-13 15:00:00,ACORN-E,Affluent,0.191
595,MAC000018,Std,1970-01-13 15:30:00,ACORN-E,Affluent,0.39899999999999997
596,MAC000018,Std,1970-01-13 16:00:00,ACORN-E,Affluent,0.519
597,MAC000018,Std,1970-01-13 16:30:00,ACORN-E,Affluent,0.5670000000000001
598,MAC000018,Std,1970-01-13 17:00:00,ACORN-E,Affluent,0.354
599,MAC000018,Std,1970-01-13 17:30:00,ACORN-E,Affluent,0.35100000000000003
600,MAC000018,Std,1970-01-13 18:00:00,ACORN-E,Affluent,0.289
601,MAC000018,Std,1970-01-13 18:30:00,ACORN-E,Affluent,0.308
602,MAC000018,Std,1970-01-13 19:00:00,ACORN-E,Affluent,0.19899999999999998
603,MAC000018,Std,1970-01-13 19:30:00,ACORN-E,Affluent,0.132
604,MAC000018,Std,1970-01-13 20:00:00,ACORN-E,Affluent,0.124
605,MAC000018,Std,1970-01-13 20:30:00,ACORN-E,Affluent,0.125
606,MAC000018,Std,1970-01-13 21:00:00,ACORN-E,Affluent,0.251
607,MAC000018,Std,1970-01-13 21:30:00,ACORN-E,Affluent,0.151
608,MAC000018,Std,1970-01-13 22:00:00,ACORN-E,Affluent,0.128
609,MAC000018,Std,1970-01-13 22:30:00,ACORN-E,Affluent,0.126
610,MAC000018,Std,1970-01-13 23:00:00,ACORN-E,Affluent,0.12300000000000001
611,MAC000018,Std,1970-01-13 23:30:00,ACORN-E,Affluent,0.115
612,MAC000018,Std,1970-01-14 00:00:00,ACORN-E,Affluent,0.115
613,MAC000018,Std,1970-01-14 00:30:00,ACORN-E,Affluent,0.11599999999999999
614,MAC000018,Std,1970-01-14 01:00:00,ACORN-E,Affluent,0.115
615,MAC000018,Std,1970-01-14 01:30:00,ACORN-E,Affluent,0.11599999999999999
616,MAC000018,Std,1970-01-14 02:00:00,ACORN-E,Affluent,0.11599999999999999
617,MAC000018,Std,1970-01-14 02:30:00,ACORN-E,Affluent,0.115
618,MAC000018,Std,1970-01-14 03:00:00,ACORN-E,Affluent,0.11599999999999999
619,MAC000018,Std,1970-01-14 03:30:00,ACORN-E,Affluent,0.115
620,MAC000018,Std,1970-01-14 04:00:00,ACORN-E,Affluent,0.14400000000000002
621,MAC000018,Std,1970-01-14 04:30:00,ACORN-E,Affluent,0.11800000000000001
622,MAC000018,Std,1970-01-14 05:00:00,ACORN-E,Affluent,0.113
623,MAC000018,Std,1970-01-14 05:30:00,ACORN-E,Affluent,0.114
624,MAC000018,Std,1970-01-14 06:00:00,ACORN-E,Affluent,0.113
625,MAC000018,Std,1970-01-14 06:30:00,ACORN-E,Affluent,0.113
626,MAC000018,Std,1970-01-14 07:00:00,ACORN-E,Affluent,0.149
627,MAC000018,Std,1970-01-14 07:30:00,ACORN-E,Affluent,0.158
628,MAC000018,Std,1970-01-14 08:00:00,ACORN-E,Affluent,0.146
629,MAC000018,Std,1970-01-14 08:30:00,ACORN-E,Affluent,0.153
630,MAC000018,Std,1970-01-14 09:00:00,ACORN-E,Affluent,0.162
631,MAC000018,Std,1970-01-14 09:30:00,ACORN-E,Affluent,0.183
632,MAC000018,Std,1970-01-14 10:00:00,ACORN-E,Affluent,0.175
633,MAC000018,Std,1970-01-14 10:30:00,ACORN-E,Affluent,0.21600000000000003
634,MAC000018,Std,1970-01-14 11:00:00,ACORN-E,Affluent,0.15
635,MAC000018,Std,1970-01-14 11:30:00,ACORN-E,Affluent,0.163
636,MAC000018,Std,1970-01-14 12:00:00,ACORN-E,Affluent,0.207
637,MAC000018,Std,1970-01-14 12:30:00,ACORN-E,Affluent,0.35700000000000004
638,MAC000018,Std,1970-01-14 13:00:00,ACORN-E,Affluent,0.21
639,MAC000018,Std,1970-01-14 13:30:00,ACORN-E,Affluent,0.264
640,MAC000018,Std,1970-01-14 14:00:00,ACORN-E,Affluent,0.21
641,MAC000018,Std,1970-01-14 14:30:00,ACORN-E,Affluent,0.212
642,MAC000018,Std,1970-01-14 15:00:00,ACORN-E,Affluent,0.239
643,MAC000018,Std,1970-01-14 15:30:00,ACORN-E,Affluent,0.217
644,MAC000018,Std,1970-01-14 16:00:00,ACORN-E,Affluent,0.201
645,MAC000018,Std,1970-01-14 16:30:00,ACORN-E,Affluent,0.196
646,MAC000018,Std,1970-01-14 17:00:00,ACORN-E,Affluent,0.196
647,MAC000018,Std,1970-01-14 17:30:00,ACORN-E,Affluent,0.369
648,MAC000018,Std,1970-01-14 18:00:00,ACORN-E,Affluent,0.213
649,MAC000018,Std,1970-01-14 18:30:00,ACORN-E,Affluent,0.264
650,MAC000018,Std,1970-01-14 19:00:00,ACORN-E,Affluent,0.12300000000000001
651,MAC000018,Std,1970-01-14 19:30:00,ACORN-E,Affluent,0.125
652,MAC000018,Std,1970-01-14 20:00:00,ACORN-E,Affluent,0.124
653,MAC000018,Std,1970-01-14 20:30:00,ACORN-E,Affluent,0.11800000000000001
654,MAC000018,Std,1970-01-14 21:00:00,ACORN-E,Affluent,0.114
655,MAC000018,Std,1970-01-14 21:30:00,ACORN-E,Affluent,0.114
656,MAC000018,Std,1970-01-14 22:00:00,ACORN-E,Affluent,0.233
657,MAC000018,Std,1970-01-14 22:30:00,ACORN-E,Affluent,0.198
658,MAC000018,Std,1970-01-14 23:00:00,ACORN-E,Affluent,0.185
659,MAC000018,Std,1970-01-14 23:30:00,ACORN-E,Affluent,0.12300000000000001
660,MAC000018,Std,1970-01-15 00:00:00,ACORN-E,Affluent,0.115
661,MAC000018,Std,1970-01-15 00:30:00,ACORN-E,Affluent,0.115
662,MAC000018,Std,1970-01-15 01:00:00,ACORN-E,Affluent,0.115
663,MAC000018,Std,1970-01-15 01:30:00,ACORN-E,Affluent,0.115
664,MAC000018,Std,1970-01-15 02:00:00,ACORN-E,Affluent,0.114
665,MAC000018,Std,1970-01-15 02:30:00,ACORN-E,Affluent,0.115
666,MAC000018,Std,1970-01-15 03:00:00,ACORN-E,Affluent,0.11599999999999999
667,MAC000018,Std,1970-01-15 03:30:00,ACORN-E,Affluent,0.11199999999999999
668,MAC000018,Std,1970-01-15 04:00:00,ACORN-E,Affluent,0.14400000000000002
669,MAC000018,Std,1970-01-15 04:30:00,ACORN-E,Affluent,0.114
670,MAC000018,Std,1970-01-15 05:00:00,ACORN-E,Affluent,0.113
671,MAC000018,Std,1970-01-15 05:30:00,ACORN-E,Affluent,0.111
672,MAC000018,Std,1970-01-15 06:00:00,ACORN-E,Affluent,0.114
673,MAC000018,Std,1970-01-15 06:30:00,ACORN-E,Affluent,0.114
